timestamp_ms,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,pressure_kpa,accel_lp_x_g,accel_lp_y_g,accel_lp_z_g
45735,0.032,-0.029,9.865,0.00,0.00,0.00,100.21,0.004,0.112,-9.416
45745,0.025,-0.032,9.846,0.00,0.00,0.00,100.21,-0.056,0.102,-9.426
45755,0.036,-0.019,9.848,0.00,0.00,0.00,100.21,-0.046,0.105,-9.448
45765,0.050,-0.037,9.859,0.00,0.00,0.00,100.21,-0.017,0.095,-9.453
45775,0.052,-0.045,9.841,0.00,0.00,0.00,100.21,-0.049,0.127,-9.426
45785,0.050,-0.040,9.860,0.00,0.00,0.00,100.21,-0.034,0.080,-9.404
45795,0.055,-0.020,9.857,0.00,0.00,0.00,100.21,-0.012,0.105,-9.465
45805,0.048,-0.028,9.836,0.00,0.00,0.00,100.21,-0.019,0.088,-9.451
45818,0.041,-0.037,9.870,0.00,0.00,0.00,100.21,-0.024,0.078,-9.480
45838,0.040,-0.023,9.857,0.00,0.00,0.00,100.21,-0.031,0.056,-9.416
45848,0.035,-0.025,9.869,0.00,0.00,0.00,100.21,-0.058,0.105,-9.455
45858,0.035,-0.031,9.857,0.00,0.00,0.00,100.21,-0.051,0.078,-9.414
45868,0.048,-0.041,9.845,0.00,0.00,0.00,100.21,-0.051,0.078,-9.426
45878,0.053,-0.049,9.830,0.00,0.00,0.00,100.21,-0.034,0.102,-9.411
45888,0.040,-0.059,9.831,0.00,0.00,0.00,100.21,-0.017,0.049,-9.426
45898,0.054,-0.049,9.847,0.00,0.00,0.00,100.21,0.004,0.068,-9.424
45908,0.055,-0.034,9.856,0.00,0.00,0.00,100.21,-0.058,0.085,-9.443
45919,0.050,-0.020,9.836,0.00,0.00,0.00,100.21,-0.007,0.071,-9.438
45929,0.046,-0.025,9.864,0.00,0.00,0.00,100.21,-0.029,0.090,-9.421
45939,0.055,-0.023,9.868,0.00,0.00,0.00,100.21,-0.019,0.058,-9.451
45949,0.032,-0.005,9.830,0.00,0.00,0.00,100.21,-0.073,0.075,-9.426
45959,0.032,-0.022,9.826,0.00,0.00,0.00,100.21,-0.031,0.093,-9.443
45969,0.035,-0.031,9.830,0.00,0.00,0.00,100.21,-0.093,0.080,-9.397
45979,0.028,-0.029,9.847,0.00,0.00,0.00,100.21,-0.002,0.093,-9.451
45989,0.059,-0.035,9.848,0.00,0.00,0.00,100.21,0.000,0.051,-9.433
45999,0.071,-0.046,9.840,0.00,0.00,0.00,100.21,0.000,0.107,-9.431
46009,0.055,-0.035,9.855,0.00,0.00,0.00,100.21,0.007,0.080,-9.448
46020,0.055,-0.031,9.853,0.00,0.00,0.00,100.22,-0.039,0.110,-9.453
46030,0.047,-0.042,9.836,0.00,0.00,0.00,100.22,-0.071,0.100,-9.428
46050,0.045,-0.020,9.848,0.00,0.00,0.00,100.22,-0.046,0.071,-9.416
46060,0.041,-0.015,9.848,0.00,0.00,0.00,100.22,-0.009,0.068,-9.431
46070,0.037,-0.034,9.838,0.00,0.00,0.00,100.22,-0.034,0.088,-9.402
46080,0.044,-0.033,9.846,0.00,0.00,0.00,100.22,-0.080,0.066,-9.455
46090,0.046,-0.030,9.838,0.00,0.00,0.00,100.22,-0.022,0.039,-9.441
46100,0.055,-0.048,9.838,0.00,0.00,0.00,100.22,-0.012,0.056,-9.453
46110,0.055,-0.041,9.838,0.00,0.00,0.00,100.22,-0.044,0.112,-9.428
46121,0.041,-0.028,9.842,0.00,0.00,0.00,100.22,-0.046,0.058,-9.426
46131,0.059,-0.022,9.862,0.00,0.00,0.00,100.22,-0.026,0.073,-9.431
46141,0.055,-0.008,9.882,0.00,0.00,0.00,100.22,-0.051,0.034,-9.453
46151,0.037,-0.015,9.845,0.00,0.00,0.00,100.22,-0.058,0.080,-9.436
46161,0.070,-0.007,9.848,0.00,0.00,0.00,100.22,-0.051,0.112,-9.480
46171,0.034,-0.009,9.860,0.00,0.00,0.00,100.22,-0.061,0.053,-9.463
46181,0.027,-0.023,9.876,0.00,0.00,0.00,100.22,-0.068,0.100,-9.451
46191,0.036,-0.032,9.910,0.00,0.00,0.00,100.22,-0.068,0.061,-9.470
46201,0.031,-0.037,9.943,0.00,0.00,0.00,100.22,-0.041,0.095,-9.517
46211,0.036,-0.039,9.879,0.00,0.00,0.00,100.22,0.007,0.110,-9.468
46222,0.023,-0.044,9.796,0.00,0.00,0.00,100.22,-0.036,0.129,-9.446
46232,0.028,-0.034,9.827,0.00,0.00,0.00,100.22,-0.051,0.085,-9.458
46242,0.022,-0.050,9.861,0.00,0.00,0.00,100.22,-0.024,0.129,-9.463
46262,0.051,-0.029,9.855,0.00,0.00,0.00,100.22,-0.036,0.049,-9.421
46272,0.040,-0.044,9.857,0.00,0.00,0.00,100.22,-0.061,0.102,-9.451
46282,0.052,-0.041,9.826,0.00,0.00,0.00,100.22,0.002,0.039,-9.409
46292,0.057,-0.034,9.826,0.00,0.00,0.00,100.22,-0.041,0.039,-9.421
46302,0.055,-0.039,9.826,0.00,0.00,0.00,100.22,-0.056,0.031,-9.431
46312,0.044,-0.044,9.863,0.00,0.00,0.00,100.22,-0.014,0.063,-9.470
46323,0.045,-0.043,9.863,0.00,0.00,0.00,100.22,-0.085,0.100,-9.460
46333,0.037,-0.033,9.829,0.00,0.00,0.00,100.22,0.053,0.085,-9.392
46343,0.045,-0.053,9.801,0.00,0.00,0.00,100.22,-0.019,0.110,-9.448
46353,0.058,-0.071,9.814,0.00,0.00,0.00,100.22,0.026,0.090,-9.397
46363,0.054,-0.071,9.834,0.00,0.00,0.00,100.22,0.026,0.068,-9.463
46373,0.054,-0.057,9.845,0.00,0.00,0.00,100.22,-0.029,0.044,-9.441
46383,0.058,-0.061,9.853,0.00,0.00,0.00,100.22,0.004,0.053,-9.424
46393,0.067,-0.045,9.835,0.00,0.00,0.00,100.22,-0.051,0.061,-9.438
46403,0.048,-0.035,9.832,0.00,0.00,0.00,100.22,-0.075,0.056,-9.455
46413,0.037,-0.032,9.844,0.00,0.00,0.00,100.22,-0.039,0.058,-9.428
46424,0.050,-0.037,9.854,0.00,0.00,0.00,100.22,-0.031,0.080,-9.438
46434,0.055,-0.025,9.854,0.00,0.00,0.00,100.22,-0.053,0.058,-9.465
46444,0.049,-0.032,9.852,0.00,0.00,0.00,100.22,-0.017,0.058,-9.443
46454,0.044,-0.052,9.844,0.00,0.00,0.00,100.22,-0.014,0.083,-9.421
46474,0.037,-0.025,9.851,0.00,0.00,0.00,100.22,-0.039,0.098,-9.433
46484,0.040,-0.037,9.865,0.00,0.00,0.00,100.22,-0.026,0.088,-9.411
46494,0.053,-0.028,9.875,0.00,0.00,0.00,100.22,-0.026,0.073,-9.441
46504,0.055,-0.029,9.859,0.00,0.00,0.00,100.22,-0.039,0.066,-9.468
46514,0.066,-0.028,9.850,0.00,0.00,0.00,100.22,-0.039,0.044,-9.411
46526,0.059,-0.028,9.838,0.00,0.00,0.00,100.22,-0.049,0.044,-9.424
46536,0.044,-0.038,9.851,0.00,0.00,0.00,100.22,-0.024,0.073,-9.428
46546,0.050,-0.028,9.868,0.00,0.00,0.00,100.22,-0.044,0.051,-9.431
46556,0.039,-0.043,9.856,0.00,0.00,0.00,100.22,-0.017,0.041,-9.436
46566,0.031,-0.073,9.829,0.00,0.00,0.00,100.22,-0.007,0.051,-9.416
46576,0.047,-0.068,9.839,0.00,0.00,0.00,100.22,-0.007,0.073,-9.421
46586,0.038,-0.054,9.837,0.00,0.00,0.00,100.22,-0.029,0.112,-9.428
46596,0.034,-0.050,9.860,0.00,0.00,0.00,100.22,-0.056,0.083,-9.453
46606,0.042,-0.046,9.857,0.00,0.00,0.00,100.22,-0.049,0.120,-9.448
46616,0.059,-0.036,9.844,0.00,0.00,0.00,100.22,-0.017,0.098,-9.414
46627,0.041,-0.043,9.844,0.00,0.00,0.00,100.22,-0.034,0.068,-9.448
46637,0.047,-0.035,9.845,0.00,0.00,0.00,100.22,-0.022,0.066,-9.480
46647,0.065,-0.041,9.847,0.00,0.00,0.00,100.22,-0.039,0.053,-9.458
46657,0.067,-0.032,9.851,0.00,0.00,0.00,100.22,-0.041,0.120,-9.443
46667,0.064,-0.037,9.854,0.00,0.00,0.00,100.22,-0.026,0.075,-9.426
46687,0.049,-0.053,9.841,0.00,0.00,0.00,100.22,-0.026,0.063,-9.428
46697,0.034,-0.041,9.843,0.00,0.00,0.00,100.22,-0.026,0.083,-9.428
46707,0.050,-0.025,9.844,0.00,0.00,0.00,100.22,0.014,0.107,-9.424
46717,0.052,-0.034,9.851,0.00,0.00,0.00,100.22,-0.029,0.058,-9.406
46728,0.044,-0.034,9.844,0.00,0.00,0.00,100.22,0.017,0.117,-9.448
46738,0.049,-0.036,9.855,0.00,0.00,0.00,100.22,-0.058,0.068,-9.436
46748,0.047,-0.035,9.838,0.00,0.00,0.00,100.22,-0.012,0.061,-9.473
46758,0.049,-0.042,9.823,0.00,0.00,0.00,100.22,-0.014,0.110,-9.443
46768,0.053,-0.041,9.842,0.00,0.00,0.00,100.22,-0.014,0.093,-9.438
46778,0.064,-0.035,9.844,0.00,0.00,0.00,100.22,-0.004,0.058,-9.431
46788,0.056,-0.046,9.850,0.00,0.00,0.00,100.22,-0.024,0.080,-9.453
46798,0.053,-0.050,9.841,0.00,0.00,0.00,100.22,-0.022,0.098,-9.416
46808,0.064,-0.048,9.836,0.00,0.00,0.00,100.22,-0.044,0.083,-9.436
46818,0.058,-0.034,9.835,0.00,0.00,0.00,100.22,-0.014,0.085,-9.397
46829,0.035,-0.035,9.853,0.00,0.00,0.00,100.22,-0.002,0.117,-9.428
46839,0.041,-0.035,9.844,0.00,0.00,0.00,100.22,-0.007,0.098,-9.416
46849,0.053,-0.035,9.842,0.00,0.00,0.00,100.22,-0.041,0.080,-9.406
46859,0.062,-0.040,9.859,0.00,0.00,0.00,100.22,0.002,0.068,-9.421
46869,0.058,-0.038,9.857,0.00,0.00,0.00,100.22,-0.017,0.061,-9.433
46879,0.052,-0.038,9.830,0.00,0.00,0.00,100.22,-0.036,0.056,-9.419
46899,0.034,-0.049,9.847,0.00,0.00,0.00,100.22,-0.004,0.083,-9.409
46909,0.046,-0.055,9.848,0.00,0.00,0.00,100.22,-0.034,0.058,-9.370
46919,0.052,-0.041,9.850,0.00,0.00,0.00,100.22,-0.019,0.056,-9.436
46932,0.021,-0.040,9.850,0.00,0.00,0.00,100.22,-0.049,0.058,-9.421
46942,0.038,-0.040,9.847,0.00,0.00,0.00,100.22,-0.031,0.083,-9.406
46952,0.050,-0.028,9.840,0.00,0.00,0.00,100.22,-0.049,0.053,-9.409
46962,0.051,-0.025,9.862,0.00,0.00,0.00,100.22,-0.012,0.093,-9.409
46972,0.063,-0.041,9.856,0.00,0.00,0.00,100.22,-0.026,0.102,-9.424
46982,0.068,-0.025,9.852,0.00,0.00,0.00,100.22,-0.031,0.115,-9.438
46992,0.071,-0.050,9.848,0.00,0.00,0.00,100.22,0.002,0.029,-9.441
47002,0.058,-0.054,9.849,0.00,0.00,0.00,100.22,-0.024,0.061,-9.431
47012,0.066,-0.049,9.854,0.00,0.00,0.00,100.22,-0.019,0.078,-9.433
47022,0.074,-0.058,9.847,0.00,0.00,0.00,100.22,-0.063,0.056,-9.414
47032,0.052,-0.058,9.837,0.00,0.00,0.00,100.22,-0.007,0.100,-9.409
47042,0.040,-0.033,9.843,0.00,0.00,0.00,100.22,-0.071,0.102,-9.460
47052,0.046,-0.038,9.833,0.00,0.00,0.00,100.22,0.009,0.125,-9.490
47062,0.044,-0.043,9.841,0.00,0.00,0.00,100.22,-0.061,0.085,-9.399
47072,0.028,-0.037,9.848,0.00,0.00,0.00,100.22,-0.044,0.102,-9.448
47082,0.021,-0.036,9.849,0.00,0.00,0.00,100.22,-0.039,0.115,-9.431
47092,0.039,-0.032,9.842,0.00,0.00,0.00,100.22,-0.019,0.053,-9.411
47112,0.049,-0.037,9.853,0.00,0.00,0.00,100.22,-0.063,0.080,-9.468
47122,0.059,-0.031,9.847,0.00,0.00,0.00,100.22,-0.024,0.073,-9.426
47133,0.062,-0.046,9.839,0.00,0.00,0.00,100.22,0.009,0.093,-9.438
47143,0.049,-0.047,9.850,0.00,0.00,0.00,100.22,-0.012,0.100,-9.448
47153,0.050,-0.033,9.839,0.00,0.00,0.00,100.22,-0.029,0.088,-9.475
47163,0.056,-0.031,9.849,0.00,0.00,0.00,100.22,-0.053,0.080,-9.478
47173,0.057,-0.040,9.845,0.00,0.00,0.00,100.22,-0.019,0.036,-9.441
47183,0.050,-0.039,9.851,0.00,0.00,0.00,100.22,0.031,0.039,-9.406
47193,0.050,-0.056,9.848,0.00,0.00,0.00,100.22,0.007,0.083,-9.458
47203,0.058,-0.054,9.855,0.00,0.00,0.00,100.22,0.022,0.068,-9.426
47213,0.040,-0.042,9.850,0.00,0.00,0.00,100.22,-0.019,0.127,-9.470
47223,0.031,-0.041,9.835,0.00,0.00,0.00,100.22,-0.039,0.105,-9.411
47235,0.042,-0.055,9.836,0.00,0.00,0.00,100.22,0.009,0.071,-9.379
47245,0.049,-0.034,9.847,0.00,0.00,0.00,100.22,-0.007,0.075,-9.451
47255,0.044,-0.050,9.854,0.00,0.00,0.00,100.22,0.000,0.075,-9.443
47265,0.064,-0.056,9.851,0.00,0.00,0.00,100.22,-0.024,0.115,-9.406
47275,0.052,-0.051,9.844,0.00,0.00,0.00,100.22,-0.012,0.058,-9.436
47285,0.060,-0.037,9.848,0.00,0.00,0.00,100.22,-0.053,0.066,-9.433
47295,0.047,-0.047,9.841,0.00,0.00,0.00,100.22,-0.026,0.066,-9.465
47305,0.047,-0.029,9.848,0.00,0.00,0.00,100.22,0.012,0.053,-9.473
47325,0.047,-0.034,9.850,0.00,0.00,0.00,100.22,-0.063,0.056,-9.443
47336,0.052,-0.027,9.838,0.00,0.00,0.00,100.22,-0.034,0.071,-9.446
47346,0.056,-0.015,9.838,0.00,0.00,0.00,100.22,-0.004,0.061,-9.460
47356,0.049,-0.034,9.855,0.00,0.00,0.00,100.22,-0.024,0.093,-9.389
47366,0.062,-0.064,9.853,0.00,0.00,0.00,100.22,-0.014,0.095,-9.433
47376,0.033,-0.050,9.850,0.00,0.00,0.00,100.22,-0.014,0.098,-9.414
47386,0.049,-0.046,9.839,0.00,0.00,0.00,100.22,-0.051,0.080,-9.446
47396,0.060,-0.047,9.839,0.00,0.00,0.00,100.22,-0.036,0.061,-9.433
47406,0.049,-0.044,9.846,0.00,0.00,0.00,100.22,-0.034,0.134,-9.478
47416,0.060,-0.061,9.845,0.00,0.00,0.00,100.22,-0.049,0.083,-9.433
47426,0.041,-0.050,9.856,0.00,0.00,0.00,100.22,0.012,0.090,-9.436
47438,0.040,-0.032,9.841,0.00,0.00,0.00,100.22,-0.014,0.112,-9.404
47448,0.041,-0.045,9.838,0.00,0.00,0.00,100.22,-0.053,0.068,-9.424
47458,0.043,-0.048,9.832,0.00,0.00,0.00,100.22,-0.046,0.083,-9.416
47468,0.046,-0.049,9.854,0.00,0.00,0.00,100.22,0.000,0.075,-9.431
47478,0.041,-0.031,9.842,0.00,0.00,0.00,100.22,-0.039,0.034,-9.433
47488,0.052,-0.047,9.826,0.00,0.00,0.00,100.22,-0.007,0.078,-9.433
47498,0.048,-0.033,9.835,0.00,0.00,0.00,100.22,-0.017,0.029,-9.458
47508,0.055,-0.053,9.854,0.00,0.00,0.00,100.22,-0.039,0.073,-9.428
47518,0.051,-0.041,9.848,0.00,0.00,0.00,100.22,-0.022,0.056,-9.402
47538,0.040,-0.037,9.848,0.00,0.00,0.00,100.22,-0.031,0.098,-9.428
47548,0.038,-0.044,9.838,0.00,0.00,0.00,100.22,-0.029,0.031,-9.428
47558,0.050,-0.043,9.858,0.00,0.00,0.00,100.22,-0.029,0.105,-9.409
47568,0.051,-0.055,9.845,0.00,0.00,0.00,100.22,-0.056,0.102,-9.428
47578,0.041,-0.054,9.846,0.00,0.00,0.00,100.22,-0.044,0.112,-9.414
47588,0.052,-0.048,9.848,0.00,0.00,0.00,100.22,-0.014,0.102,-9.475
47598,0.054,-0.048,9.847,0.00,0.00,0.00,100.22,-0.044,0.061,-9.379
47608,0.034,-0.038,9.853,0.00,0.00,0.00,100.22,-0.024,0.075,-9.446
47618,0.044,-0.031,9.845,0.00,0.00,0.00,100.22,-0.024,0.002,-9.451
47628,0.049,-0.024,9.838,0.00,0.00,0.00,100.22,-0.051,0.041,-9.419
47640,0.051,-0.037,9.847,0.00,0.00,0.00,100.22,-0.058,0.063,-9.419
47650,0.052,-0.035,9.841,0.00,0.00,0.00,100.22,-0.031,0.053,-9.411
47660,0.045,-0.031,9.834,0.00,0.00,0.00,100.22,-0.049,0.075,-9.421
47670,0.055,-0.045,9.836,0.00,0.00,0.00,100.22,-0.031,0.056,-9.428
47680,0.052,-0.038,9.855,0.00,0.00,0.00,100.22,-0.007,0.036,-9.419
47690,0.034,-0.037,9.845,0.00,0.00,0.00,100.22,-0.039,0.073,-9.431
47700,0.047,-0.040,9.835,0.00,0.00,0.00,100.22,0.002,0.063,-9.414
47710,0.053,-0.041,9.857,0.00,0.00,0.00,100.22,-0.022,0.100,-9.411
47720,0.038,-0.051,9.857,0.00,0.00,0.00,100.22,-0.039,0.100,-9.424
47730,0.041,-0.058,9.836,0.00,0.00,0.00,100.22,-0.046,0.078,-9.416
47751,0.047,-0.043,9.842,0.00,0.00,0.00,100.22,0.007,0.083,-9.411
47761,0.039,-0.041,9.858,0.00,0.00,0.00,100.22,-0.026,0.105,-9.419
47771,0.055,-0.049,9.851,0.00,0.00,0.00,100.22,-0.053,0.098,-9.424
47781,0.061,-0.041,9.833,0.00,0.00,0.00,100.22,-0.039,0.090,-9.426
47791,0.049,-0.041,9.847,0.00,0.00,0.00,100.22,0.002,0.051,-9.451
47801,0.049,-0.040,9.850,0.00,0.00,0.00,100.22,-0.029,0.058,-9.372
47811,0.048,-0.049,9.839,0.00,0.00,0.00,100.22,-0.041,0.061,-9.455
47821,0.050,-0.029,9.850,0.00,0.00,0.00,100.22,-0.051,0.049,-9.446
47831,0.061,-0.042,9.847,0.00,0.00,0.00,100.22,-0.029,0.083,-9.414
47842,0.050,-0.048,9.851,0.00,0.00,0.00,100.22,-0.009,0.085,-9.443
47852,0.052,-0.040,9.853,0.00,0.00,0.00,100.22,-0.004,0.068,-9.404
47862,0.054,-0.040,9.843,0.00,0.00,0.00,100.22,-0.049,0.039,-9.475
47872,0.057,-0.038,9.847,0.00,0.00,0.00,100.22,-0.046,0.009,-9.448
47882,0.056,-0.044,9.839,0.00,0.00,0.00,100.22,0.002,0.066,-9.475
47892,0.043,-0.040,9.840,0.00,0.00,0.00,100.22,-0.036,0.117,-9.433
47902,0.050,-0.051,9.863,0.00,0.00,0.00,100.22,-0.007,0.100,-9.465
47912,0.044,-0.040,9.856,0.00,0.00,0.00,100.22,-0.066,0.102,-9.438
47922,0.052,-0.042,9.844,0.00,0.00,0.00,100.22,0.009,0.058,-9.421
47932,0.059,-0.049,9.847,0.00,0.00,0.00,100.22,-0.041,0.085,-9.419
47944,0.040,-0.030,9.848,0.00,0.00,0.00,100.22,-0.007,0.039,-9.463
47964,0.046,-0.050,9.847,0.00,0.00,0.00,100.22,-0.031,0.071,-9.424
47974,0.052,-0.047,9.853,0.00,0.00,0.00,100.22,-0.041,0.068,-9.387
47984,0.045,-0.035,9.845,0.00,0.00,0.00,100.22,-0.041,0.078,-9.436
47994,0.049,-0.031,9.848,0.00,0.00,0.00,100.22,-0.019,0.071,-9.443
48004,0.049,-0.048,9.839,0.00,0.00,0.00,100.22,-0.017,0.080,-9.397
48014,0.053,-0.041,9.842,0.00,0.00,0.00,100.22,-0.058,0.071,-9.409
48024,0.049,-0.035,9.870,0.00,0.00,0.00,100.22,-0.022,0.063,-9.416
48034,0.044,-0.044,9.854,0.00,0.00,0.00,100.22,-0.017,0.071,-9.451
48046,0.051,-0.036,9.829,0.00,0.00,0.00,100.21,-0.046,0.061,-9.421
48056,0.038,-0.033,9.835,0.00,0.00,0.00,100.21,-0.034,0.056,-9.411
48066,0.036,-0.039,9.852,0.00,0.00,0.00,100.21,0.002,0.073,-9.394
48076,0.044,-0.047,9.839,0.00,0.00,0.00,100.21,-0.068,0.075,-9.421
48086,0.051,-0.051,9.850,0.00,0.00,0.00,100.21,-0.024,0.095,-9.460
48096,0.049,-0.046,9.824,0.00,0.00,0.00,100.21,-0.019,0.063,-9.433
48106,0.046,-0.052,9.846,0.00,0.00,0.00,100.21,-0.026,0.088,-9.414
48116,0.050,-0.046,9.845,0.00,0.00,0.00,100.21,0.014,0.012,-9.438
48126,0.053,-0.038,9.841,0.00,0.00,0.00,100.21,-0.039,0.080,-9.443
48136,0.050,-0.043,9.838,0.00,0.00,0.00,100.21,-0.039,0.090,-9.384
48146,0.050,-0.042,9.844,0.00,0.00,0.00,100.21,0.019,0.075,-9.404
48156,0.034,-0.032,9.847,0.00,0.00,0.00,100.21,-0.071,0.044,-9.424
48176,0.052,-0.032,9.850,0.00,0.00,0.00,100.21,-0.053,0.051,-9.411
48186,0.038,-0.022,9.842,0.00,0.00,0.00,100.21,-0.002,0.075,-9.451
48196,0.053,-0.044,9.847,0.00,0.00,0.00,100.21,-0.022,0.085,-9.411
48206,0.050,-0.042,9.857,0.00,0.00,0.00,100.21,-0.039,0.095,-9.470
48216,0.046,-0.037,9.839,0.00,0.00,0.00,100.21,-0.029,0.012,-9.424
48226,0.052,-0.049,9.841,0.00,0.00,0.00,100.21,-0.014,0.068,-9.480
48236,0.064,-0.050,9.842,0.00,0.00,0.00,100.21,-0.022,0.066,-9.404
48248,0.059,-0.037,9.842,0.00,0.00,0.00,100.21,-0.041,0.068,-9.428
48258,0.045,-0.038,9.838,0.00,0.00,0.00,100.21,-0.026,0.088,-9.487
48268,0.049,-0.043,9.840,0.00,0.00,0.00,100.21,0.007,0.080,-9.448
48278,0.043,-0.039,9.838,0.00,0.00,0.00,100.21,-0.004,0.085,-9.421
48288,0.044,-0.029,9.853,0.00,0.00,0.00,100.21,0.009,0.029,-9.455
48298,0.043,-0.041,9.850,0.00,0.00,0.00,100.21,-0.041,0.083,-9.475
48308,0.061,-0.050,9.850,0.00,0.00,0.00,100.21,-0.022,0.046,-9.424
48318,0.052,-0.049,9.844,0.00,0.00,0.00,100.21,-0.022,0.105,-9.482
48328,0.047,-0.043,9.854,0.00,0.00,0.00,100.21,-0.004,0.073,-9.441
48338,0.061,-0.022,9.854,0.00,0.00,0.00,100.21,-0.044,0.090,-9.463
48349,0.055,-0.031,9.843,0.00,0.00,0.00,100.21,-0.017,0.098,-9.426
48359,0.040,-0.049,9.847,0.00,0.00,0.00,100.21,-0.041,0.056,-9.446
48369,0.059,-0.063,9.851,0.00,0.00,0.00,100.21,-0.053,0.049,-9.436
48389,0.044,-0.045,9.843,0.00,0.00,0.00,100.21,0.014,0.019,-9.416
48399,0.052,-0.044,9.841,0.00,0.00,0.00,100.21,-0.046,0.100,-9.416
48409,0.041,-0.027,9.843,0.00,0.00,0.00,100.21,-0.029,0.051,-9.475
48419,0.055,-0.047,9.857,0.00,0.00,0.00,100.21,-0.041,0.098,-9.424
48429,0.043,-0.035,9.855,0.00,0.00,0.00,100.21,-0.022,0.127,-9.451
48439,0.044,-0.049,9.843,0.00,0.00,0.00,100.21,-0.058,0.088,-9.441
48450,0.033,-0.039,9.842,0.00,0.00,0.00,100.21,-0.066,0.058,-9.426
48460,0.036,-0.044,9.858,0.00,0.00,0.00,100.21,-0.053,0.102,-9.409
48470,0.051,-0.025,9.853,0.00,0.00,0.00,100.21,-0.024,0.100,-9.433
48480,0.068,-0.021,9.852,0.00,0.00,0.00,100.21,-0.002,0.071,-9.419
48490,0.058,-0.046,9.845,0.00,0.00,0.00,100.21,0.004,0.071,-9.397
48500,0.046,-0.050,9.848,0.00,0.00,0.00,100.21,-0.049,0.098,-9.436
48510,0.036,-0.036,9.842,0.00,0.00,0.00,100.21,-0.014,0.095,-9.441
48520,0.035,-0.029,9.844,0.00,0.00,0.00,100.21,-0.007,0.034,-9.394
48530,0.052,-0.043,9.841,0.00,0.00,0.00,100.21,-0.004,0.066,-9.421
48540,0.041,-0.036,9.837,0.00,0.00,0.00,100.21,0.007,0.078,-9.421
48552,0.058,-0.040,9.832,0.00,0.00,0.00,100.21,-0.014,0.075,-9.404
48562,0.049,-0.052,9.836,0.00,0.00,0.00,100.21,-0.019,0.063,-9.421
48572,0.044,-0.048,9.847,0.00,0.00,0.00,100.21,-0.007,0.075,-9.468
48582,0.040,-0.041,9.865,0.00,0.00,0.00,100.21,-0.024,0.095,-9.409
48602,0.050,-0.039,9.835,0.00,0.00,0.00,100.21,-0.014,0.080,-9.441
48612,0.049,-0.050,9.835,0.00,0.00,0.00,100.21,-0.017,0.075,-9.411
48622,0.040,-0.034,9.838,0.00,0.00,0.00,100.21,0.004,0.063,-9.460
48632,0.031,-0.034,9.842,0.00,0.00,0.00,100.21,-0.019,0.053,-9.441
48642,0.053,-0.062,9.841,0.00,0.00,0.00,100.21,-0.012,0.071,-9.436
48653,0.047,-0.032,9.844,0.00,0.00,0.00,100.21,-0.031,0.102,-9.480
48663,0.054,-0.044,9.845,0.00,0.00,0.00,100.21,-0.036,0.080,-9.433
48673,0.032,-0.052,9.849,0.00,0.00,0.00,100.21,-0.014,0.068,-9.414
48683,0.056,-0.032,9.851,0.00,0.00,0.00,100.21,0.022,0.063,-9.431
48693,0.058,-0.040,9.838,0.00,0.00,0.00,100.21,-0.056,0.044,-9.446
48703,0.046,-0.034,9.835,0.00,0.00,0.00,100.21,-0.007,0.088,-9.414
48713,0.044,-0.046,9.844,0.00,0.00,0.00,100.21,-0.044,0.075,-9.421
48723,0.037,-0.050,9.839,0.00,0.00,0.00,100.21,-0.046,0.073,-9.411
48733,0.050,-0.049,9.836,0.00,0.00,0.00,100.21,-0.017,0.083,-9.428
48743,0.038,-0.052,9.842,0.00,0.00,0.00,100.21,-0.034,0.036,-9.421
48754,0.046,-0.046,9.835,0.00,0.00,0.00,100.21,-0.034,0.066,-9.431
48764,0.045,-0.047,9.852,0.00,0.00,0.00,100.21,-0.036,0.085,-9.409
48774,0.043,-0.034,9.853,0.00,0.00,0.00,100.21,-0.007,0.056,-9.458
48784,0.050,-0.034,9.848,0.00,0.00,0.00,100.21,0.017,0.056,-9.426
48794,0.064,-0.042,9.847,0.00,0.00,0.00,100.21,-0.007,0.085,-9.443
48814,0.038,-0.034,9.862,0.00,0.00,0.00,100.21,-0.036,0.085,-9.438
48824,0.039,-0.045,9.857,0.00,0.00,0.00,100.21,-0.002,0.068,-9.470
48834,0.045,-0.049,9.845,0.00,0.00,0.00,100.21,-0.012,0.078,-9.411
48844,0.040,-0.047,9.859,0.00,0.00,0.00,100.21,-0.031,0.098,-9.409
48855,0.041,-0.052,9.845,0.00,0.00,0.00,100.21,0.002,0.093,-9.426
48865,0.052,-0.037,9.851,0.00,0.00,0.00,100.21,-0.022,0.120,-9.451
48875,0.056,-0.037,9.852,0.00,0.00,0.00,100.21,-0.009,0.058,-9.460
48885,0.041,-0.052,9.841,0.00,0.00,0.00,100.21,-0.007,0.061,-9.475
48895,0.046,-0.052,9.839,0.00,0.00,0.00,100.21,-0.029,0.071,-9.421
48905,0.059,-0.045,9.848,0.00,0.00,0.00,100.21,-0.004,0.056,-9.414
48915,0.046,-0.035,9.860,0.00,0.00,0.00,100.21,-0.036,0.095,-9.480
48925,0.029,-0.031,9.860,0.00,0.00,0.00,100.21,-0.061,0.029,-9.419
48935,0.032,-0.032,9.846,0.00,0.00,0.00,100.21,-0.034,0.073,-9.465
48945,0.046,-0.048,9.831,0.00,0.00,0.00,100.21,-0.049,0.093,-9.428
